41909	0.000506057655933
597621	0.000485071708554
163075	0.000468104187011
504140	0.000452990370306
605856	0.000450791498179
537039	0.000450600436931
384666	0.000438364734493
751384	0.000422052745549
486980	0.000421030839739
765334	0.000399507267583
32163	0.000395373081664
173976	0.00038205719258
425770	0.000378236764039
558791	0.000373901286629
908351	0.00037361454925
407610	0.000355091408054
885605	0.000354210266247
551829	0.000339544317404
459074	0.000334353817699
687325	0.00033298672658
396321	0.000330363293487
828963	0.000329153260558
172133	0.000326055839106
452291	0.000322681504433
7314	0.000319440059846
905628	0.000318631480738
226374	0.00031019869632
726490	0.000296263898901
691633	0.000294913347477
721816	0.000290997666069
324502	0.000290980453662
213432	0.000284111683601
804489	0.000282056891735
185067	0.000280037069259
182121	0.000279113699647
599130	0.000279000863926
621670	0.00027734002912
245186	0.000271634253212
185821	0.000266288039696
54147	0.000262598684905
870811	0.000260691279922
448961	0.00025940071307
191990	0.000258844144053
277876	0.000257653358182
587935	0.000256968929132
402132	0.000256360655124
399699	0.000255058127564
555924	0.000254298939733
57791	0.000252659100134
846221	0.000241515261489
323129	0.000237779631013
715883	0.000237061650752
614831	0.00023668725832
699754	0.000235018549947
354640	0.000231301961006
434134	0.000231279717828
486434	0.000229477249519
468736	0.000223762191474
596972	0.000221638572987
666882	0.000220218433598
21682	0.000218806139428
557124	0.00021565460477
818382	0.000213534177946
74397	0.000209650542264
819223	0.000209116087403
587721	0.000208078835038
466323	0.000205855565577
183501	0.000205201298456
483532	0.000201408340764
1536	0.000198107843461
227675	0.000194465868815
637936	0.000193799047706
36292	0.000192198165071
223236	0.000190164638069
438491	0.000189075051422
772466	0.000186809887318
626893	0.000185565800769
298511	0.000183460424621
187242	0.000178586790717
427629	0.000178474150345
438493	0.000174855127137
704396	0.000172042221694
138746	0.000170370294638
495084	0.000168265324926
812640	0.000166525605535
522190	0.000166301923225
839863	0.000163822991103
673065	0.000158128773915
369102	0.000156349345375
539241	0.000155677357597
133962	0.000147332057828
887710	0.000145312209976
48888	0.000145096195051
798584	0.000141859011991
352975	0.000141245665343
232639	0.000141184538176
564521	0.000139775956616
655158	0.000137748237947
456932	0.000137492844723
568104	0.000134866378996
